tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36081080302,080302,803.02,Census Tract 803.02,QN62,Queensboro Hill,36081,"POLYGON ((1029721.63160103 210133.2904868168, 1030554.418959524 210081.6723063191, 1030929.717733914 210028.1055922185, 1031253.176123755 209986.8315451142, 1032163.949104954 209878.9481652105, 1032635.313306597 209734.8788257803, 1033085.93899189 209571.4672803841, 1033476.719032699 209406.1209974537, 1033842.306718217 209231.2568790301, 1033983.772626267 209163.4161304435, 1034261.95461594 209047.7656073582, 1034324.374830236 209014.0113697771, 1035580.737853096 208524.0580502623, 1035526.12081007 208404.4415784799, 1035218.559255988 208516.0082520805, 1035148.485862061 208365.7562629265, 1034580.554523856 208418.4932938771, 1034113.709794937 208502.7836292, 1033882.740256808 208565.7041243503, 1033638.456946155 208635.1577082132, 1033391.68172709 208704.2443722348, 1033144.628599769 208774.4259814438, 1032882.601754627 208850.0450866904, 1032797.364795732 208792.6742802321, 1032748.777365435 208700.0367280699, 1032583.8749113 208708.8161360263, 1032569.247209241 208678.9117591265, 1032541.627583831 208632.5865850655, 1032507.081356289 208585.5190079697, 1032462.561628536 208536.9743411377, 1032430.749420714 208508.4932553073, 1032391.734934051 208478.5405976358, 1032349.665540856 208451.8609409616, 1032313.954658106 208432.8449257436, 1032235.868161536 208401.7221925102, 1032187.951599563 208388.8758883042, 1032145.567327219 208381.1412462791, 1032082.117583301 208375.5511551184, 1032037.500513169 208375.8276136282, 1031976.799011811 208381.9018425386, 1031900.002407675 208399.238926391, 1031890.247916091 207862.5583212349, 1031508.963589097 207840.6817811639, 1031212.643796356 208020.4511801242, 1030999.211675691 208763.6414371001, 1031007.864545287 209019.0550932668, 1031020.680891374 209270.8334755283, 1031033.224067469 209520.4253683279, 1031057.118415724 209775.1398331339, 1030783.814022829 209816.1482581221, 1030730.024499903 209832.4401620939, 1030522.123894551 209870.2978662419, 1030364.379530901 209908.2525847963, 1029727.033021702 210060.4341055407, 1029721.63160103 210133.2904868168))",January-2020,5,Queens County,"[1010, 2002, 2001, 2003, 1010]","['QL20000968', 'QL20000754', 'QL20000756', 'QL20000725', 'QL20000479']","['M', 'M', 'P', 'M', 'P']","[11367, 11367, 11367, 11367, 11367]",Queens County-803.02
36081080301,080301,803.01,Census Tract 803.01,QN62,Queensboro Hill,36081,"POLYGON ((1029735.461172474 210442.6347158376, 1029783.21465223 210688.6487340842, 1029848.702346962 210933.9675158336, 1029951.313725337 211181.9066995389, 1030055.018276483 211436.7707292604, 1030083.738825307 211487.8315255007, 1030107.226318789 211522.1231645004, 1030147.036204663 211569.925997098, 1030171.926178477 211595.1120339967, 1030209.82521157 211627.6093813044, 1030288.973530822 211679.1302983383, 1030323.018023238 211698.5045340075, 1030401.085254663 211735.4504566075, 1030448.154495546 211753.7566396064, 1030521.814453381 211776.8499186024, 1031000.981360936 211873.223331809, 1031032.075540677 212129.0448772509, 1031123.414672582 212179.1347011043, 1031184.307452728 212212.4066646929, 1031123.734958192 211869.8167586472, 1031060.042544542 211563.654310495, 1031026.735431071 211305.642525644, 1030993.705390283 211047.2670148017, 1030961.778098342 210791.4440269445, 1031517.210053807 210721.4744277525, 1031549.132298038 210976.9338077673, 1032105.394440578 210906.250620327, 1032072.646670792 210650.7888781245, 1032518.327931529 210594.4708348441, 1032946.277162993 210538.1253914116, 1032846.726370675 210297.8306676589, 1032748.279818764 210058.6315825575, 1032733.960076995 210013.7900683878, 1032671.69562093 209832.9568290692, 1032635.313306597 209734.8788257803, 1032163.949104954 209878.9481652105, 1031253.176123755 209986.8315451142, 1030929.717733914 210028.1055922185, 1030554.418959524 210081.6723063191, 1029721.63160103 210133.2904868168, 1029708.875518695 210286.2862514044, 1029735.461172474 210442.6347158376))",January-2020,2,Queens County,"[2003, 1003]","['QL20000856', 'QL20000775']","['M', 'P']","[11355, 11355]",Queens County-803.01
36081079702,079702,797.02,Census Tract 797.02,QN22,Flushing,36081,"POLYGON ((1030629.599509108 213661.7497431776, 1031311.356430173 213993.876600929, 1031386.73582117 213841.002987853, 1031951.94648222 214117.5431736391, 1032140.434495119 214212.2766718295, 1032435.374997222 213855.4496582092, 1032594.790002865 213663.0344747433, 1032378.337281165 213557.676342494, 1032213.091677525 213476.4672738957, 1032359.004914464 213246.861921265, 1032543.877055249 212933.5383630957, 1032504.343203092 212332.3103726945, 1032256.678107736 212451.684766214, 1032001.915508476 212518.2194497894, 1031726.481668778 212387.976596412, 1031449.366125457 212266.1132664663, 1031184.307452728 212212.4066646929, 1031123.414672582 212179.1347011043, 1031032.075540677 212129.0448772509, 1031000.981360936 211873.223331809, 1030521.814453381 211776.8499186024, 1030490.079334348 211854.3923185066, 1030575.105750802 212309.6061311891, 1030720.72453439 213097.5722389895, 1030715.122677855 213273.8986717503, 1030688.263088362 213410.4721362418, 1030629.599509108 213661.7497431776))",January-2020,1,Queens County,[1002],['QL20000863'],['P'],[11355],Queens County-797.02
36081077906,077906,779.06,Census Tract 779.06,QN37,Kew Gardens Hills,36081,"POLYGON ((1033176.865318939 205291.4753602911, 1033721.872846197 205505.7140145048, 1034345.238212613 205752.187718394, 1034821.832631321 205936.0705116661, 1035216.66075492 205988.2670060929, 1035545.543945845 206031.9508630462, 1035513.774334734 205458.4250856393, 1035511.052801417 205434.7377575328, 1035483.608451094 205174.9111069921, 1035460.735615552 204849.8787381605, 1035680.509773004 204595.3109519756, 1035545.09004153 204541.4676751832, 1034924.203197325 204293.5111610977, 1034834.770373297 204515.2027686565, 1034201.085477123 204286.9120231318, 1033805.602001731 204133.8108932429, 1033635.810275431 204078.0864987377, 1033553.248802975 204333.6796227601, 1033466.043748879 204556.473769193, 1033371.04070474 204798.5620549689, 1033275.762387841 205040.6501748723, 1033176.865318939 205291.4753602911))",January-2020,1,Queens County,[2004],['QL20000691'],['P'],[11367],Queens County-779.06
36081077905,077905,779.05,Census Tract 779.05,QN37,Kew Gardens Hills,36081,"POLYGON ((1034005.841924243 200421.3176273437, 1034132.959783545 200480.9644280887, 1034340.345315673 200600.1633460474, 1034460.284137005 200645.223806239, 1034707.372382224 200733.1755026485, 1034944.805295125 200797.7923521848, 1035207.395411067 200894.5254702755, 1035244.512653069 200908.0836520258, 1035494.081778195 201000.0562292787, 1035874.111875424 201139.30714531, 1036128.387900882 201231.6605985095, 1036280.730204303 201287.3649386815, 1036331.140955432 201306.0539152453, 1036516.719698279 201374.2183204191, 1036757.693152961 201462.9064365785, 1036977.05131017 201547.9066889083, 1037183.690222223 201617.5792723337, 1037305.46274354 201072.440746661, 1037408.966817643 200643.8489861564, 1037447.015160714 200485.0838089796, 1037518.344745324 200193.046396522, 1037521.493202302 200147.8762128009, 1037237.034931858 200164.0130884369, 1036113.49686841 200156.8511600743, 1035911.132176593 200155.6911344766, 1035199.287775596 200134.5132683273, 1035075.389766712 200126.2383420139, 1034903.467453375 200149.5606464356, 1034618.621196237 200220.0127431222, 1034392.024324726 200274.5578119309, 1034005.841924243 200421.3176273437))",January-2020,1,Queens County,[1010],['QL20000644'],['P'],[11435],Queens County-779.05
36081077904,077904,779.04,Census Tract 779.04,QN37,Kew Gardens Hills,36081,"POLYGON ((1034867.326216799 202592.6919963767, 1035495.740389234 202841.0270243513, 1036118.605902491 203085.7231951545, 1036213.920179188 202843.6464110603, 1036803.972947162 203005.5866719035, 1036878.804059587 202753.6312078285, 1036956.129026943 202502.774402869, 1037014.22258254 202301.0608369861, 1037028.747309055 202250.0859747149, 1037099.147961514 201998.1216204959, 1037183.690222223 201617.5792723337, 1036977.05131017 201547.9066889083, 1036757.693152961 201462.9064365785, 1036516.719698279 201374.2183204191, 1036331.140955432 201306.0539152453, 1036280.730204303 201287.3649386815, 1036128.387900882 201231.6605985095, 1035874.111875424 201139.30714531, 1035494.081778195 201000.0562292787, 1035244.512653069 200908.0836520258, 1035207.395411067 200894.5254702755, 1034944.805295125 200797.7923521848, 1034798.499689333 201168.3767118355, 1034703.747430057 201410.460053981, 1034608.719853792 201652.5432125745, 1034513.972111389 201894.2630085543, 1034418.115974883 202136.7095649301, 1034322.816871959 202378.7933347134, 1034867.326216799 202592.6919963767))",January-2020,1,Queens County,[1003],['QL20000611'],['P'],[11367],Queens County-779.04
36081077903,077903,779.03,Census Tract 779.03,QN37,Kew Gardens Hills,36081,"POLYGON ((1033080.77473587 201942.7092425445, 1033188.828853973 201968.4299872499, 1033719.673726492 202095.9287340761, 1034099.795496752 202187.0603747507, 1034085.736299485 202284.3080370032, 1034322.816871959 202378.7933347134, 1034418.115974883 202136.7095649301, 1034513.972111389 201894.2630085543, 1034608.719853792 201652.5432125745, 1034703.747430057 201410.460053981, 1034798.499689333 201168.3767118355, 1034944.805295125 200797.7923521848, 1034707.372382224 200733.1755026485, 1034279.760631919 200674.3620400279, 1033975.677495859 200666.8151438789, 1033683.200584518 200677.1479152247, 1033113.484431293 200702.590989551, 1032877.915439363 200673.3359285757, 1032646.455360831 200668.5015395052, 1032633.496791322 200911.4846966801, 1032625.510699094 201163.2217402244, 1032521.107931088 201808.6092036593, 1033080.77473587 201942.7092425445))",January-2020,2,Queens County,"[3003, 3003]","['QL20000718', 'QL20000631']","['P', 'M']","[11367, 11367]",Queens County-779.03
36081077902,077902,779.02,Census Tract 779.02,QN37,Kew Gardens Hills,36081,"POLYGON ((1031194.734786329 204526.8368996561, 1031534.009672099 204656.4687341234, 1031776.608744647 204756.7693367036, 1032047.453938419 204868.4222502863, 1032612.439157003 205081.2179381475, 1032785.544795685 205140.5851498682, 1033176.865318939 205291.4753602911, 1033275.762387841 205040.6501748723, 1033371.04070474 204798.5620549689, 1033466.043748879 204556.473769193, 1033553.248802975 204333.6796227601, 1033635.810275431 204078.0864987377, 1033744.144547029 203825.4608549619, 1033843.016927074 203592.4902982928, 1033931.946354694 203343.1048872398, 1034038.050089949 203099.9486704136, 1034131.948653017 202862.2328319465, 1034228.074781778 202620.5143112828, 1034322.816871959 202378.7933347134, 1034085.736299485 202284.3080370032, 1034099.795496752 202187.0603747507, 1033719.673726492 202095.9287340761, 1033188.828853973 201968.4299872499, 1033080.77473587 201942.7092425445, 1032521.107931088 201808.6092036593, 1032278.892270984 202762.3130804174, 1032047.758829961 203446.4360565458, 1031992.756815936 203507.8998897212, 1031953.326274996 203544.2555527452, 1031918.346387456 203572.6047210934, 1031866.443919525 203608.5717111058, 1031822.322471088 203634.3527700703, 1031762.673666818 203663.0181723117, 1031675.857713506 203693.8166298832, 1031618.732931215 203707.5497176364, 1031554.390349724 203727.098182818, 1031480.048380925 203757.5573151575, 1031440.095825449 203777.8822036582, 1031382.931768592 203812.018343482, 1031345.740504302 203837.8137230632, 1031298.547839533 203875.6127225315, 1031263.006386156 203908.3337281789, 1031211.900475527 203963.2489090106, 1031161.604483322 204029.4600456636, 1031129.074316384 204081.8609790208, 1030961.272567834 204429.1100283042, 1030878.153858824 204557.1950326494, 1031194.734786329 204526.8368996561))",January-2020,5,Queens County,"[3003, 2002, 5000, 1003, 1000]","['QL20000707', 'QL20000711', 'QL20000671', 'QL20000453', 'QL20000396']","['P', 'M', 'P', 'M', 'P']","[11367, 11367, 11367, 11367, 11367]",Queens County-779.02
36081075701,075701,757.01,Census Tract 757.01,QN17,Forest Hills,36081,"POLYGON ((1029167.701392195 201747.5245720707, 1029072.72968645 201989.9937509477, 1029425.339598157 202128.728814386, 1029719.499346324 202245.4996018432, 1029881.755092166 201897.8675035394, 1029972.028336493 201505.2881241468, 1030409.80134648 201028.478044217, 1030801.3868666 200649.5924200488, 1031174.403598879 200274.6848938956, 1031418.027937895 200013.2027727089, 1031338.521869952 199841.8128282508, 1030972.957011423 199652.747519079, 1030758.548395868 199858.547343326, 1030387.477758538 200230.5502485017, 1030208.057409351 200410.1896151244, 1030000.059033284 200604.7140341953, 1029753.795808662 200806.4551312267, 1029472.34597581 201000.48222148, 1029238.676617664 201142.1373563028, 1028954.782915961 201312.8487254947, 1028850.166448015 201373.4996675523, 1028665.076696034 201481.0024656277, 1029167.701392195 201747.5245720707))",January-2020,1,Queens County,[3002],['QL20000161'],['P'],[11375],Queens County-757.01
36081071600,071600,716,Census Tract 716,QN98,Airport,36081,"POLYGON ((1030929.054753753 181664.9645430571, 1031582.415802453 181368.5716403312, 1031918.031251188 181265.0295808506, 1032199.997580791 181216.0355660047, 1032337.881858016 181215.579356008, 1032592.626609599 181184.0238296352, 1033003.148212386 181084.2891574031, 1033326.854417747 181112.994027426, 1035590.828660869 180791.5970680356, 1036028.48151768 180858.1047841425, 1036379.045983854 180911.3175848352, 1036499.04633016 180971.325228804, 1036870.341179492 181187.0804211689, 1037467.100314463 181439.0382421066, 1038030.797997327 181581.63885545, 1038359.061994012 181676.000106923, 1038694.676046784 181708.0819907188, 1039135.231297922 181706.88701678, 1039207.619357377 181715.7945117631, 1039493.288787672 181750.6891642254, 1040393.475742314 181656.2049502549, 1040722.0386431 181617.6186918498, 1041947.352101182 181418.6585821141, 1042180.48536407 181379.8656513896, 1042482.619710399 181374.3941547128, 1043192.446041691 181193.9408132606, 1043883.304006214 181059.7314457217, 1045081.608904422 180699.8295004651, 1047000.490289082 179686.0438918573, 1047144.196634166 179583.6745350509, 1047228.447742472 179512.8485250188, 1047926.085421345 179041.7670930398, 1048131.502010703 178898.760469953, 1048404.757410801 178704.1998244555, 1048682.416964721 178524.591419334, 1048800.896914609 178418.886035766, 1048872.593556442 178377.1787146321, 1049099.17957953 178207.6405432785, 1049269.027195378 178089.687364414, 1049394.700571131 177993.4766771517, 1049483.13456399 177919.3907370571, 1049603.82698078 177818.7958153285, 1049707.249544085 177743.2936816511, 1051422.410556993 176499.7820016516, 1052228.799626462 175899.4237378358, 1052732.024080476 175558.0027494695, 1052545.184790892 175291.5169957426, 1052510.830299316 175271.7467393797, 1052474.998276023 175284.0333255861, 1052415.057692017 175284.2294941442, 1052372.910672913 175272.4528174978, 1052342.7307366 175248.3225523649, 1052318.722023893 175200.5282293651, 1052348.515452975 175164.5431196391, 1053469.402180896 174267.0881659932, 1053853.859219859 173843.3785624593, 1054465.033245577 172757.97923096, 1054387.166766495 172235.671510101, 1054042.285293483 171332.6014849732, 1053857.898221258 170881.7628771508, 1052250.993233357 169948.5424191087, 1051779.70168642 169746.1196617431, 1050858.282817214 169206.193882218, 1049725.582805846 168565.1788171093, 1048984.493850793 167715.7676726443, 1048989.271955055 167693.5563915481, 1048738.78544113 167418.5518810576, 1048625.118749855 167049.1865876388, 1048529.052704794 166636.1490606939, 1048280.044995914 165898.8214481302, 1048150.807412614 165744.7352195369, 1048078.582480562 165656.742571731, 1046597.727870211 163848.7509590116, 1046414.135329719 163879.6131334788, 1046646.643780925 164044.5202378143, 1047115.16651605 165162.3906555477, 1047206.76323886 165597.6347573952, 1047234.733940998 165731.0510964384, 1047359.645931448 166484.4402469543, 1047473.284357684 166979.8568393305, 1047198.011639879 167369.7020572106, 1044949.018364782 168576.1024903334, 1044238.766562077 168886.9330811188, 1044005.007019561 169243.3987734872, 1043324.649845649 169486.9288813934, 1042661.842102257 170172.0855885738, 1042445.52169836 170099.0655902542, 1041941.174640224 170693.5397922886, 1038350.848482184 172775.7992333839, 1036137.148261695 174010.4177102186, 1035229.123511981 174671.9380730294, 1033549.115043714 175896.6232226971, 1033302.970443102 178101.040607697, 1033529.180890497 179569.3781188226, 1034584.071416286 180093.2587086206, 1034502.172113675 180521.5398924915, 1033331.530605009 179896.5096569256, 1032896.635062092 178162.8884373902, 1033396.117961778 175533.8068071962, 1033224.147288638 175357.8535277247, 1033127.84050606 175917.267832511, 1032566.214434946 175908.4940990525, 1032420.502111634 175503.0719350084, 1032401.78361071 175846.9606718021, 1032394.580770631 175981.0191930598, 1032306.215581042 176464.3079363917, 1031902.693174591 178333.975421771, 1031836.064871315 178777.9613405837, 1031483.564324822 179700.1180358978, 1031452.08467647 179766.0003601498, 1031354.028674508 179969.4698317826, 1031147.058277557 180542.5229308576, 1030919.290236911 181115.5379310696, 1030789.372030009 181591.8308710746, 1030678.815892864 181665.2138261852, 1030929.054753753 181664.9645430571))",January-2020,1,Queens County,[1040],['QL20000196'],['P'],[11430],Queens County-716
