MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
October-2019,10/25/2019,2019,03 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068022001],[2001],[10804],['WL19012629']
October-2019,10/24/2019,2019,10 AM,120.0,1,12000,Census Tract 120,New York County,[360610120004001],[4001],[10021],['ML19016580']
October-2019,10/24/2019,2019,02 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083023028],[3028],[10573],['WL19012578']
October-2019,10/21/2019,2019,11 AM,149.0,1,14900,Census Tract 149,New York County,[360610149002000],[2000],[10023],['ML19016353']
October-2019,10/21/2019,2019,10 AM,216.0,1,21600,Census Tract 216,New York County,[360610216005000],[5000],[10026],['ML19016350']
October-2019,10/20/2019,2019,03 PM,112.03,1,11203,Census Tract 112.03,New York County,[360610112032002],[2002],[10022],['ML19016313']
October-2019,10/20/2019,2019,10 AM,403.03,1,40303,Census Tract 403.03,Bronx County,[360050403033001],[3001],[10468],['XL19013544']
October-2019,10/18/2019,2019,01 PM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097021003],[1003],[10605],['WL19012288']
October-2019,10/16/2019,2019,10 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024004],[4004],[11004],['QL19007441']
October-2019,10/16/2019,2019,10 AM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022043010],[3010],[10708],['WL19012182']
October-2019,10/15/2019,2019,06 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL19012163']
October-2019,10/14/2019,2019,07 PM,120.0,1,12000,Census Tract 120,New York County,[360610120003000],[3000],[10065],['ML19015932']
October-2019,10/14/2019,2019,10 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011008],[1008],[11364],['QL19007363']
October-2019,10/14/2019,2019,01 PM,79.0,1,7900,Census Tract 79,Bronx County,[360050079001004],[1004],[10455],['XL19013278']
October-2019,10/13/2019,2019,06 PM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131043021],[3021],[10514],['WL19012048']
October-2019,10/10/2019,2019,03 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050023013],[3013],[10709],['WL19011912']
October-2019,10/10/2019,2019,11 AM,63.0,1,6300,Census Tract 63,Bronx County,[360050063001004],[1004],[10451],['XL19013105']
October-2019,10/05/2019,2019,01 PM,109.02,1,10902,Census Tract 109.02,Westchester County,[361190109024025],[4025],[10603],['WL19011719']
October-2019,10/04/2019,2019,11 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083024030],[4030],[10573],['WL19011667']
October-2019,10/02/2019,2019,01 PM,907.0,1,90700,Census Tract 907,Queens County,[360810907001029],[1029],[11354],['QL19007058']
October-2019,10/02/2019,2019,01 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067003043],[3043],[10804],['WL19011595']
September-2019,09/30/2019,2019,06 PM,110.0,1,11000,Census Tract 110,New York County,[360610110003002],[3002],[10022],['ML19015054']
September-2019,09/29/2019,2019,09 AM,13.03,1,1303,Census Tract 13.03,Westchester County,[361190013034002],[4002],[10705],['WL19011463']
September-2019,09/27/2019,2019,11 AM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131044015],[4015],[10514],['WL19011352']
September-2019,09/27/2019,2019,02 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114002002],[2002],[10591],['WL19011381']
September-2019,09/25/2019,2019,06 PM,1459.0,1,145900,Census Tract 1459,Queens County,[360811459001002],[1002],[11358],['QL19006866']
September-2019,09/25/2019,2019,02 PM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132012016],[2016],[10510],['WL19011272']
September-2019,09/24/2019,2019,09 PM,111.0,1,11100,Census Tract 111,Queens County,[360810111001001],[1001],[11105],['QL19006833']
September-2019,09/23/2019,2019,12 PM,947.0,1,94700,Census Tract 947,Queens County,[360810947002004],[2004],[11356],['QL19006794']
September-2019,09/20/2019,2019,05 PM,1507.02,1,150702,Census Tract 1507.02,Queens County,[360811507021006],[1006],[11362],['QL19006735']
September-2019,09/20/2019,2019,10 AM,47.0,1,4700,Census Tract 47,Westchester County,[361190047002030],[2030],[10708],['WL19011060']
September-2019,09/20/2019,2019,01 PM,103.0,1,10300,Census Tract 103,Westchester County,[361190103002005],[2005],[10706],['WL19011075']
September-2019,09/19/2019,2019,03 PM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19014455']
September-2019,09/19/2019,2019,10 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076003007],[3007],[10580],['WL19010997']
September-2019,09/19/2019,2019,10 AM,35.0,1,3500,Census Tract 35,Bronx County,[360050035003000],[3000],[10455],['XL19012109']
September-2019,09/18/2019,2019,11 AM,1175.0,1,117500,Census Tract 1175,Queens County,[360811175001005],[1005],[11358],['QL19006671']
September-2019,09/17/2019,2019,02 PM,1463.0,1,146300,Census Tract 1463,Queens County,[360811463001012],[1012],[11361],['QL19006654']
September-2019,09/16/2019,2019,01 PM,72.0,1,7200,Census Tract 72,Bronx County,[360050072001003],[1003],[10472],['XL19011962']
September-2019,09/13/2019,2019,05 PM,81.0,1,8100,Census Tract 81,New York County,[360610081002001],[2001],[10011],['ML19014071']
September-2019,09/11/2019,2019,06 PM,119.0,1,11900,Census Tract 119,New York County,[360610119001004],[1004],[10036],['ML19013954']
September-2019,09/11/2019,2019,08 AM,91.0,1,9100,Census Tract 91,Westchester County,[361190091002003],[2003],[10606],['WL19010622']
September-2019,09/11/2019,2019,10 AM,72.0,1,7200,Census Tract 72,Westchester County,[361190072005009],[5009],[10543],['WL19010625']
September-2019,09/10/2019,2019,10 AM,113.0,1,11300,Census Tract 113,Westchester County,[361190113004015],[4015],[10533],['WL19010588']
September-2019,09/09/2019,2019,08 PM,112.02,1,11202,Census Tract 112.02,New York County,[360610112021001],[1001],[10022],['ML19013839']
September-2019,09/09/2019,2019,01 PM,1429.0,1,142900,Census Tract 1429,Queens County,[360811429004000],[4000],[11365],['QL19006350']
September-2019,09/08/2019,2019,05 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113004015],[4015],[10533],['WL19010513']
September-2019,09/05/2019,2019,07 PM,9.0,1,900,Census Tract 9,New York County,[360610009001000],[1000],[10005],['ML19013467']
September-2019,09/05/2019,2019,10 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067003003],[3003],[10804],['WL19010282']
August-2019,08/30/2019,2019,08 AM,1139.0,1,113900,Census Tract 1139,Queens County,[360811139002011],[2011],[11358],['QL19006042']
August-2019,08/30/2019,2019,11 AM,997.01,1,99701,Census Tract 997.01,Queens County,[360810997012011],[2011],[11358],['QL19006050']
August-2019,08/27/2019,2019,12 PM,87.0,1,8700,Census Tract 87,New York County,[360610087002000],[2000],[10011],['ML19012935']
August-2019,08/26/2019,2019,10 AM,92.0,1,9200,Census Tract 92,New York County,[360610092001012],[1012],[10017],['ML19012851']
August-2019,08/26/2019,2019,10 AM,95.0,1,9500,Census Tract 95,Westchester County,[361190095002000],[2000],[10605],['WL19009830']
August-2019,08/26/2019,2019,12 PM,22.01,1,2201,Census Tract 22.01,Westchester County,[361190022011032],[1032],[10707],['WL19009840']
August-2019,08/25/2019,2019,01 PM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013009],[3009],[10543],['WL19009811']
August-2019,08/23/2019,2019,06 AM,4.02,1,402,Census Tract 4.02,Westchester County,[361190004022006],[2006],[10701],['WL19009632']
August-2019,08/16/2019,2019,05 PM,173.0,1,17300,Census Tract 173,New York County,[360610173003000],[3000],[10024],['ML19012341']
August-2019,08/15/2019,2019,11 AM,148.08,1,14808,Census Tract 148.08,Westchester County,[361190148082043],[2043],[10598],['WL19009341']
August-2019,08/15/2019,2019,11 AM,41.0,1,4100,Census Tract 41,Westchester County,[361190041003006],[3006],[10550],['WL19009344']
August-2019,08/15/2019,2019,12 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068021001],[1001],[10804],['WL19009349']
August-2019,08/14/2019,2019,01 PM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131043021],[3021],[10514],['WL19009315']
August-2019,08/09/2019,2019,12 PM,90.0,1,9000,Census Tract 90,Westchester County,[361190090002000],[2000],[10603],['WL19009118']
August-2019,08/08/2019,2019,11 AM,146.01,1,14601,Census Tract 146.01,New York County,[360610146011000],[1000],[10028],['ML19011870']
August-2019,08/08/2019,2019,12 PM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097022026],[2026],[10605],['WL19009072']
August-2019,08/03/2019,2019,12 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113002005],[2005],[10533],['WL19008890']
July-2019,07/28/2019,2019,02 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003042],[3042],[10502],['WL19008670']
July-2019,07/24/2019,2019,09 AM,237.0,1,23700,Census Tract 237,New York County,[360610237003000],[3000],[10032],['ML19011112']
July-2019,07/23/2019,2019,04 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083021003],[1003],[10573],['WL19008491']
July-2019,07/20/2019,2019,10 AM,398.0,1,39800,Census Tract 398,Bronx County,[360050398003001],[3001],[10466],['XL19009240']
July-2019,07/19/2019,2019,10 AM,89.0,1,8900,Census Tract 89,New York County,[360610089002001],[2001],[10011],['ML19010899']
July-2019,07/18/2019,2019,10 PM,104.0,1,10400,Census Tract 104,Westchester County,[361190104003010],[3010],[10522],['WL19008334']
July-2019,07/17/2019,2019,11 AM,121.01,1,12101,Census Tract 121.01,Westchester County,[361190121012002],[2002],[10514],['WL19008262']
July-2019,07/16/2019,2019,12 PM,131.02,1,13102,Census Tract 131.02,Westchester County,[361190131022007],[2007],[10514],['WL19008220']
July-2019,07/16/2019,2019,03 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113002005],[2005],[10533],['WL19008235']
July-2019,07/09/2019,2019,03 PM,48.0,1,4800,Census Tract 48,New York County,[360610048005000],[5000],[10003],['ML19010411']
July-2019,07/09/2019,2019,10 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003015],[3015],[10538],['WL19007956']
July-2019,07/02/2019,2019,09 AM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050023013],[3013],[10709],['WL19007749']
June-2019,06/27/2019,2019,03 PM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013004],[3004],[10543],['WL19007610']
June-2019,06/26/2019,2019,11 AM,1417.0,1,141700,Census Tract 1417,Queens County,[360811417001000],[1000],[11358],['QL19004565']
June-2019,06/23/2019,2019,10 AM,77.0,1,7700,Census Tract 77,Bronx County,[360050077001006],[1006],[10456],['XL19007996']
June-2019,06/22/2019,2019,08 PM,9.0,1,900,Census Tract 9,New York County,[360610009001000],[1000],[10005],['ML19009693']
June-2019,06/21/2019,2019,06 PM,137.0,1,13700,Census Tract 137,Westchester County,[361190137003004],[3004],[10562],['WL19007383']
June-2019,06/19/2019,2019,09 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL19007304']
June-2019,06/19/2019,2019,09 AM,126.0,1,12600,Census Tract 126,New York County,[360610126001001],[1001],[10021],['ML19009535']
June-2019,06/15/2019,2019,11 AM,81.0,1,8100,Census Tract 81,Westchester County,[361190081004007],[4007],[10573],['WL19007151']
June-2019,06/15/2019,2019,04 PM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132012021],[2021],[10510],['WL19007159']
June-2019,06/14/2019,2019,11 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001047],[1047],[10533],['WL19007098']
June-2019,06/07/2019,2019,10 AM,1621.0,1,162100,Census Tract 1621,Queens County,[360811621004001],[4001],[11426],['QL19004060']
June-2019,06/05/2019,2019,12 PM,170.0,1,17000,Census Tract 170,New York County,[360610170001000],[1000],[10029],['ML19008706']
June-2019,06/04/2019,2019,08 AM,94.0,1,9400,Census Tract 94,New York County,[360610094001008],[1008],[10017],['ML19008617']
June-2019,06/03/2019,2019,01 PM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013008],[3008],[10543],['WL19006523']
May-2019,05/30/2019,2019,12 PM,809.0,1,80900,Census Tract 809,Queens County,[360810809003000],[3000],[11367],['QL19003872']
May-2019,05/26/2019,2019,05 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069002014],[2014],[10538],['WL19006302']
May-2019,05/25/2019,2019,07 AM,41.0,1,4100,Census Tract 41,Westchester County,[361190041003023],[3023],[10553],['WL19006278']
May-2019,05/24/2019,2019,10 AM,81.0,1,8100,Census Tract 81,Westchester County,[361190081004003],[4003],[10573],['WL19006263']
May-2019,05/23/2019,2019,11 AM,17.0,1,1700,Census Tract 17,Westchester County,[361190017001003],[1003],[10701],['WL19006204']
May-2019,05/22/2019,2019,10 AM,31.0,1,3100,Census Tract 31,New York County,[360610031001022],[1022],[10007],['QL19003739']
May-2019,05/11/2019,2019,12 AM,21.0,1,2100,Census Tract 21,New York County,[360610021001011],[1011],[10007],['ML19007355']
May-2019,05/09/2019,2019,08 AM,68.0,1,6800,Census Tract 68,New York County,[360610068001000],[1000],[10016],['ML19007215']
May-2019,05/08/2019,2019,11 AM,80.0,1,8000,Census Tract 80,Westchester County,[361190080003008],[3008],[10573],['WL19005529']
April-2019,04/27/2019,2019,10 AM,143.0,1,14300,Census Tract 143,New York County,[360610143001024],[1024],[10028],['ML19006608']
April-2019,04/11/2019,2019,08 PM,871.0,1,87100,Census Tract 871,Queens County,[360810871001001],[1001],[11354],['QL19002795']
April-2019,04/11/2019,2019,02 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013015],[3015],[10804],['WL19004496']
April-2019,04/10/2019,2019,01 PM,319.0,1,31900,Census Tract 319,Bronx County,[360050319001006],[1006],[10471],['XL19004681']
April-2019,04/07/2019,2019,12 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067004014],[4014],[10804],['WL19004326']
April-2019,04/04/2019,2019,02 PM,195.0,1,19500,Census Tract 195,New York County,[360610195001005],[1005],[10025],['ML19005447']
March-2019,03/29/2019,2019,04 PM,17.0,1,1700,Census Tract 17,Westchester County,[361190017002026],[2026],[10701],['WL19004012']
March-2019,03/22/2019,2019,05 PM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024031002],[1002],[10704],['WL19003737']
March-2019,03/21/2019,2019,07 PM,92.0,1,9200,Census Tract 92,New York County,[360610092001005],[1005],[10017],['ML19004663']
March-2019,03/18/2019,2019,12 PM,74.02,1,7402,Census Tract 74.02,Westchester County,[361190074022012],[2012],[10543],['WL19003540']
March-2019,03/12/2019,2019,10 AM,9.0,1,900,Census Tract 9,Westchester County,[361190009001002],[1002],[10710],['WL19003247']
March-2019,03/07/2019,2019,08 AM,143.0,1,14300,Census Tract 143,New York County,[360610143001040],[1040],[10023],['ML19003831']
February-2019,02/21/2019,2019,02 PM,133.04,1,13304,Census Tract 133.04,Westchester County,[361190133042008],[2008],[10562],['WL19002393']
February-2019,02/16/2019,2019,02 PM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024032002],[2002],[10704],['WL19002215']
February-2019,02/11/2019,2019,10 AM,87.0,1,8700,Census Tract 87,Westchester County,[361190087001013],[1013],[10604],['WL19001940']
February-2019,02/11/2019,2019,02 PM,83.01,1,8301,Census Tract 83.01,Westchester County,[361190083012030],[2030],[10573],['WL19001972']
February-2019,02/06/2019,2019,10 AM,37.0,1,3700,Census Tract 37,Westchester County,[361190037003009],[3009],[10550],['WL19001708']
February-2019,02/06/2019,2019,12 PM,22.02,1,2202,Census Tract 22.02,Westchester County,[361190022023003],[3003],[10708],['WL19001720']
February-2019,02/04/2019,2019,08 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097012004],[2004],[10605],['WL19001552']
January-2019,01/21/2019,2019,09 PM,92.0,1,9200,Census Tract 92,New York County,[360610092001003],[1003],[10017],['ML19001225']
January-2019,01/18/2019,2019,08 AM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002011],[2011],[10543],['WL19000734']
January-2019,01/18/2019,2019,01 PM,44.0,1,4400,Census Tract 44,Westchester County,[361190044003013],[3013],[10552],['WL19000754']
January-2019,01/15/2019,2019,02 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067004012],[4012],[10804],['WL19000619']
January-2019,01/14/2019,2019,03 PM,57.01,1,5701,Census Tract 57.01,Westchester County,[361190057012002],[2002],[10805],['WL19000570']
January-2019,01/11/2019,2019,10 PM,127.0,1,12700,Census Tract 127,Westchester County,[361190127002004],[2004],[10506],['WL19000383']
January-2019,01/10/2019,2019,11 AM,40.0,1,4000,Census Tract 40,Westchester County,[361190040001000],[1000],[10550],['WL19000325']
January-2019,01/07/2019,2019,02 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113003025],[3025],[10522],['WL19000217']
January-2019,01/04/2019,2019,02 PM,1039.0,1,103900,Census Tract 1039,Queens County,[360811039002002],[2002],[11357],['QL19000266']
November-2018,11/09/2018,2018,08 AM,1039.0,1,103900,Census Tract 1039,Queens County,[360811039002009],[2009],[11357],['QL18008408']
